id,title,company,location,region,description,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,created,redirect_url,query,collected_at
5808082048,Data Analyst,Millennium Hotel and Resorts UK,"Kensington, West London",London,"Data Analyst Millennium Hotels and Resorts UK are looking for Data Analyst to join their Central Sales Office in London. Our Data Analyst will be an enthusiastic, genuine, and friendly person who really enjoys working in hotels. This role would suit someone who loves inputting data, generating reports and ensuring a smooth transition of client accounts and rollout projects. Strong written and verbal English skills are a must, along with advanced proficiency in MS Word, PowerPoint, Excel, and ot…",28595.85,28595.85,1,,full_time,Admin Jobs,2026-07-20T12:04:25Z,https://www.adzuna.co.uk/jobs/details/5808082048?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:38.479757+00:00
5805598601,Data Analyst,Robert Half,"London, UK",London,"Robert Half Technology are assisting a rapidly growing SaaS organisation to recruit a Data Analyst on a contract basis. Hybrid working - London based Role The Data Analyst will have analytical Expertise: Strong experience in data analysis, financial modelling, and commercial reporting. Technical Proficiency: Advanced Excel and SQL skills; experience with BI tools (Tableau, Power BI, Looker) preferred. Stakeholder Management: Ability to collaborate with teams across finance, sales, marketing, an…",54579.65,54579.65,1,contract,full_time,IT Jobs,2026-07-18T02:31:59Z,https://www.adzuna.co.uk/jobs/details/5805598601?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:38.479762+00:00
5812149921,Data Analyst,MONY Group,"London, UK",London,"DATA ANALYST ABOUT US Every day, we push beyond expectations to help millions of people save money, at a time when it’s never mattered more. Through MoneySuperMarket, MoneySavingExpert, Quidco and our B2B partnerships we supply products to more than 24 million unique monthly visitors, helping UK households to save billions of pounds a year. Can you tell this is something we’re exceptionally proud of! Creative, collaborative, ambitious – it’s hard work. But what makes it worth it? Leaving work k…",45181.41,45181.41,1,,full_time,IT Jobs,2026-07-23T10:51:55Z,https://www.adzuna.co.uk/jobs/details/5812149921?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:38.479768+00:00
5808338135,Data Analyst,Robert Half,"The City, Central London",London,"Robert Half is working with a market-leading SaaS organisation based in London, looking for an experienced Data Analyst to join their team on an initial 3-month contract. Key Responsibilities: Work on projects across Excel, Power BI and AWS to build tools and run reports that answer business needs Analyse data to inform and impact commercial decisions across the business Work closely with the C-suite on reporting and commercial analysis, including pipeline reporting and closed-lost analysis Sup…",59359.61,59359.61,1,contract,full_time,IT Jobs,2026-07-20T20:34:35Z,https://www.adzuna.co.uk/jobs/details/5808338135?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:38.479774+00:00
5817451918,Data Analyst,interactive investor,"Holbeck, Leeds",Yorkshire And The Humber,"Title: Data Analyst Location: Hybrid, 3 days a week in Manchester/Leeds, 2 day remote Salary: From £33,000 WHO WE ARE: interactive investor is an award-winning investment platform that puts its customers in control of their financial future. We’ve been helping investors for nearly 30 years. We’ve seen market highs and lows and been resilient throughout. We’re now the UK’s number one flat-fee investment platform, with assets under administration approaching £75 billion and over 450,000 customers…",45256.44,45256.44,1,,full_time,IT Jobs,2026-07-27T15:38:49Z,https://www.adzuna.co.uk/jobs/details/5817451918?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:38.479779+00:00
5811046598,Data Analyst,interactive investor,"Hulme, Manchester",North West England,"Title: Data Analyst Location: Hybrid, 3 days a week in Manchester/Leeds, 2 day remote Salary: From £33,000 WHO WE ARE: interactive investor is an award-winning investment platform that puts its customers in control of their financial future. We’ve been helping investors for nearly 30 years. We’ve seen market highs and lows and been resilient throughout. We’re now the UK’s number one flat-fee investment platform, with assets under administration approaching £75 billion and over 450,000 customers…",50227.88,50227.88,1,,full_time,IT Jobs,2026-07-22T16:39:21Z,https://www.adzuna.co.uk/jobs/details/5811046598?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:38.479784+00:00
5798907586,Data Analyst,Arne Clo Ltd,"Birchwood, Chard",South West England,"ARNE is a UK-based apparel and footwear brand based in Birchwood Park, near Warrington. We design and develop all our products in the UK, working with trusted manufacturing partners across both the near and far east. All our products are available directly to customers through ARNEclo.com, offering a seamless online shopping experience. We’re also proud to be stocked in Selfridges, both in-store and online, and we’ve recently opened our first permanent retail store at Liverpool ONE – a huge mil…",34857.53,34857.53,1,permanent,full_time,IT Jobs,2026-07-13T17:25:43Z,https://www.adzuna.co.uk/jobs/details/5798907586?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:38.479790+00:00
5802282434,Data Analyst,Caremark - Franchise Support Centre,UK,UK,33 days holiday (including bank holidays) 5 paid volunteering days per year Annual personal development budget Private medical insurance Life insurance cover Eye care vouchers Company pension scheme Free wellbeing counselling programme & support Ongoing training and development opportunities Business travel expenses Flexi-time- start between 08:00 and 10:00 and finish between 16:00 and 18:00 One day a week working from home About you Do you have experience designing and delivering data solution…,37000.0,37000.0,0,,,IT Jobs,2026-07-16T05:57:31Z,https://www.adzuna.co.uk/jobs/details/5802282434?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:38.479795+00:00
5737508609,Data Analyst,Solirius Reply,"London, UK",London,"About Us: Solirius Reply , part of the Reply Group , is a technology consultancy and digital transformation partner that helps organisations solve complex challenges through strategy, design, engineering, and delivery. We work closely with our clients to deliver secure, accessible, user-focused services that evolve with their needs. By combining deep technical expertise with people-centred design, we create solutions that deliver meaningful, lasting impact. Our consultants partner directly with…",40000.0,85000.0,0,,full_time,IT Jobs,2026-05-22T11:06:12Z,https://www.adzuna.co.uk/jobs/details/5737508609?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:38.479801+00:00
5744690146,Data Analyst,Beyond,"Manchester, Greater Manchester",North West England,"Work where work matters. We are a global technology group built for what's next, offering high calibre professionals the platform for high stakes work, the kind of work that defines an entire career. When you join us, you're not just taking on projects, you're solving problems that don't even have answers yet. You will join an exclusive roster of talent that global leaders, including Google, Snap, Diageo, PayPal, and Jaguar Land Rover call when deadlines seem impossible, when others have alread…",39901.63,39901.63,1,,,IT Jobs,2026-05-29T17:49:36Z,https://www.adzuna.co.uk/jobs/details/5744690146?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:38.479806+00:00
5741144130,Data Analyst,Beyond,"London, UK",London,"Work where work matters. We are a global technology group built for what's next, offering high calibre professionals the platform for high stakes work, the kind of work that defines an entire career. When you join us, you're not just taking on projects, you're solving problems that don't even have answers yet. You will join an exclusive roster of talent that global leaders, including Google, Snap, Diageo, PayPal, and Jaguar Land Rover call when deadlines seem impossible, when others have alread…",42224.86,42224.86,1,,,IT Jobs,2026-05-26T11:53:52Z,https://www.adzuna.co.uk/jobs/details/5741144130?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:38.479811+00:00
5786752438,Data Analyst,Avara Foods,"Turweston, Brackley",East Midlands,"Who are we, and what do we do? You may not have heard of us, but there’s a good chance you’ve enjoyed our products. Avara Foods is one of the UK’s leading food businesses, supplying chicken and turkey to the country’s major supermarkets and well-known restaurants. We own and manage our entire supply chain, from farms to factory and all the way to the customer door – meaning we have careers that cover a whole range of functions. We have major processing sites across England and an agricultural n…",44439.39,44439.39,1,,full_time,IT Jobs,2026-07-03T12:12:16Z,https://www.adzuna.co.uk/jobs/land/ad/5786752438?se=KmpIw6yN8RGOONzcv03M1g&utm_medium=api&utm_source=68afd3e1&v=C3BEB49FF7D2E232E93C5A1D568371D8550ADBAD,data analyst,2026-08-01T13:27:38.479817+00:00
5822574273,Data Analyst,Capita,UK,UK,"Join our team as a Data Analyst supporting the Gas Safe Register! As the Data Analyst, you'll play a key part in delivering business-critical management information and performance reporting to both internal and external stakeholders. You'll work with data from a variety of Capita and client systems, using your analytical skills to interrogate data and develop insightful reporting solutions that align with client needs. You’ll also support the team’s day-to-day operations by producing accurate,…",40904.75,40904.75,1,permanent,full_time,IT Jobs,2026-07-31T17:48:24Z,https://www.adzuna.co.uk/jobs/land/ad/5822574273?se=Jq7AxKyN8RGOONzcv03M1g&utm_medium=api&utm_source=68afd3e1&v=D4D34FA81904613DD4BE162171CBC5B5DA711EA6,data analyst,2026-08-01T13:27:40.798201+00:00
5679132312,Data Analyst,G-Research,"London, UK",London,"We tackle the most complex problems in quantitative finance, by bringing scientific clarity to financial complexity. From our London HQ, we unite world-class researchers and engineers in an environment that values deep exploration and methodical execution - because the best ideas take time to evolve. Together we’re building a world-class platform to amplify our teams’ most powerful ideas. As part of our engineering team, you’ll shape the platforms and tools that drive high-impact research - des…",56635.39,56635.39,1,,full_time,IT Jobs,2026-03-26T10:09:27Z,https://www.adzuna.co.uk/jobs/land/ad/5679132312?se=Jq7AxKyN8RGOONzcv03M1g&utm_medium=api&utm_source=68afd3e1&v=A61997E4C1D605B07C27031CF354B5E0515F262E,data analyst,2026-08-01T13:27:40.798227+00:00
5780350523,Data Analyst,MWH Treatment,"Broadbottom, Hyde",North West England,"We are looking to strengthen our Data Management team with an Data Analyst based at the Hattersley office with hybrid working available. You will report directly to the Head of Strategy and PMO, and the role purpose is to develop, implement, manage, continually review and refine ESD’s information governance of, and to promote good practice in, the management of all data pertaining to the measured performance of ESD's prescribed activities. Prepare and present reliable data for monthly Operation…",50579.12,50579.12,1,,full_time,IT Jobs,2026-06-28T16:43:51Z,https://www.adzuna.co.uk/jobs/land/ad/5780350523?se=Jq7AxKyN8RGOONzcv03M1g&utm_medium=api&utm_source=68afd3e1&v=6A23DE6B7BB92F746B2C2364BA5C6F4DEC97AC98,data analyst,2026-08-01T13:27:40.798234+00:00
5738736752,Data Analyst,MWH Treatment,"Stepps, North Lanarkshire",Scotland,"We are looking to strengthen our Data Management team with an Data Analyst based at the Stepps office with hybrid working available. You will report directly to the Head of Strategy and PMO, and the role purpose is to develop, implement, manage, continually review and refine ESD’s information governance of, and to promote good practice in, the management of all data pertaining to the measured performance of ESD's prescribed activities. Prepare and present reliable data for monthly Operational, …",48532.52,48532.52,1,,full_time,IT Jobs,2026-05-23T13:10:53Z,https://www.adzuna.co.uk/jobs/land/ad/5738736752?se=Jq7AxKyN8RGOONzcv03M1g&utm_medium=api&utm_source=68afd3e1&v=034E4334AFE619E8E568C70F8F3AD91DC0A12305,data analyst,2026-08-01T13:27:40.798240+00:00
